Reporter,Partner,Product categories,Indicator Type,Indicator,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Belgium-Luxembourg,...,...,Export,No. Of Export partners,,,,,,,,,,,,,,,,,,,,            208.00,            208.00,            205.00,            209.00,,,,,,,
Belgium-Luxembourg,...,...,Export,No. Of Export products,,,,,,,,,,,,,,,,,,,,           4794.00,           4787.00,           4770.00,           4857.00,,,,,,,
Belgium-Luxembourg,...,...,Import,No. Of Import partners,,,,,,,,,,,,,,,,,,,,            194.00,            193.00,            183.00,            193.00,,,,,,,
Belgium-Luxembourg,...,...,Import,No. Of Import products,,,,,,,,,,,,,,,,,,,,           4911.00,           4910.00,           4916.00,           4991.00,,,,,,,
Belgium-Luxembourg,...,...,Tariff,No. Of Tariff Agreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium-Luxembourg,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,          32474.02,          29315.23,          28964.00,          29229.84,,,,,,,
Belgium-Luxembourg,France,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,          22861.95,          22280.53,          23825.73,          23486.80,,,,,,,
Belgium-Luxembourg,Germany,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,          34900.33,          32099.95,          33014.68,          34715.73,,,,,,,
Belgium-Luxembourg,Germany,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,          31050.55,          28980.06,          31281.29,          32001.77,,,,,,,
Belgium-Luxembourg,Italy,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,          10513.33,           8829.64,,,,,,,,,
Belgium-Luxembourg,Netherlands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,          22417.56,          21370.35,          21841.75,          21499.38,,,,,,,
Belgium-Luxembourg,Netherlands,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,          27467.69,          27925.33,          29210.49,          27160.40,,,,,,,
Belgium-Luxembourg,Special Categories,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,           8765.79,           9544.73,,,,,,,
Belgium-Luxembourg,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,          17730.44,          16814.71,          14873.76,          13179.72,,,,,,,
Belgium-Luxembourg,United Kingdom,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,          14134.96,          14149.70,          14347.49,          13540.77,,,,,,,
Belgium-Luxembourg,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,          13345.45,          12199.26,           9563.99,           8576.91,,,,,,,
Belgium-Luxembourg,World,All Products,Tariff,Duty Free Imports (US$ Thousand),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium-Luxembourg,World,Animal,Export,Export(US$ Mil),,,,,,,,,,,,,,,,,,,,           5017.01,           5182.71,           5553.78,           5686.59,,,,,,,
Belgium-Luxembourg,World,Capital goods,Export,Export(US$ Mil),,,,,,,,,,,,,,,,,,,,          33555.76,          29742.83,          28857.03,          27761.25,,,,,,,
Belgium-Luxembourg,World,Chemicals,Export,Export(US$ Mil),,,,,,,,,,,,,,,,,,,,          25756.04,          20056.96,          19135.28,          19107.57,,,,,,,
Belgium-Luxembourg,World,Consumer goods,Export,Export(US$ Mil),,,,,,,,,,,,,,,,,,,,          62197.17,          60455.20,          59799.88,          58408.00,,,,,,,
Belgium-Luxembourg,World,Food Products,Export,Export(US$ Mil),,,,,,,,,,,,,,,,,,,,           8165.74,           7854.63,           7574.93,           7580.95,,,,,,,
Belgium-Luxembourg,World,Footwear,Export,Export(US$ Mil),,,,,,,,,,,,,,,,,,,,           1582.87,           1435.05,            931.39,            281.60,,,,,,,
Belgium-Luxembourg,World,Fuels,Export,Export(US$ Mil),,,,,,,,,,,,,,,,,,,,           4335.99,           5057.58,           5379.98,           4396.60,,,,,,,
Belgium-Luxembourg,World,Hides and Skins,Export,Export(US$ Mil),,,,,,,,,,,,,,,,,,,,            678.74,            690.06,            619.49,            604.21,,,,,,,
Belgium-Luxembourg,World,Intermediate goods,Export,Export(US$ Mil),,,,,,,,,,,,,,,,,,,,          55829.32,          52953.64,          51424.64,          54399.13,,,,,,,
Belgium-Luxembourg,World,Mach and Elec,Export,Export(US$ Mil),,,,,,,,,,,,,,,,,,,,          27329.62,          23238.09,          22304.92,          21066.08,,,,,,,
