bul	deu	0.36014047202340443
bul	ell	0.20206639320567826
bul	epo	0.23263732354306868
bul	spa	0.3178631122641352
bul	fra	0.4168085380146647
bul	glg	0.1982636677246858
bul	heb	0.20803145278370566
bul	hrv	0.4533445279300826
bul	hun	0.14017890008364398
bul	ind	0.21921593949250703
bul	ita	0.2676074853192544
bul	jpn	0.31219630566500917
bul	kor	0.13868763518913713
bul	mkd	0.23113140248252245
bul	nob	0.24605870759363035
bul	nld	0.24926492711682008
bul	pol	0.14539832721441792
bul	por	0.2940028739520256
bul	ron	0.2565721250999036
bul	rus	0.2706645783529934
bul	slk	0.2035576581001851
bul	slv	0.3714740852216565
bul	srp	0.4533445279300826
bul	swe	0.22294410172877416
bul	tur	0.14912648945068505
bul	ukr	0.14838065344556997
bul	vie	0.22227303252624608
bul	cmn	0.33255207147502774
bos	ara	0.14925790640617148
bos	bul	0.2075174691830191
bos	ces	0.20493961242298156
bos	dan	0.21396211108311286
bos	deu	0.31127620377452864
bos	ell	0.1746497954925409
bos	spa	0.274735084200997
bos	fra	0.3602554822152412
bos	glg	0.17136302812349308
bos	heb	0.17980550901261588
bos	hrv	0.4408617491796262
bos	hun	0.12115926772176269
bos	ind	0.18947247186275654
bos	ita	0.23129819779436508
bos	jpn	0.26983715635692573
bos	mkd	0.1984949705228878
bos	nld	0.2154443787201344
bos	pol	0.1256705170518283
bos	por	0.254112230120697
bos	ron	0.22176012778222629
bos	rus	0.2339405009734035
bos	slk	0.17593872387255965
bos	slv	0.3276428665254206
bos	srp	0.4238789167814953
bos	swe	0.1926947928128034
bos	tur	0.1288928380018752
bos	ukr	0.1134256974416502
bos	vie	0.19211477504179497
bos	cmn	0.28743102874418175
ces	ara	0.1598181625764123
ces	bul	0.2221996906286907
ces	bos	0.19873446097938402
ces	dan	0.22910030213889848
ces	ell	0.18700657192663098
ces	epo	0.21529907911848287
ces	glg	0.183487260056425
ces	heb	0.19252706113479717
ces	hrv	0.4195571798206333
ces	hun	0.12973149639190634
ces	ind	0.20287797840010885
ces	ita	0.24766294710135742
ces	jpn	0.28892860393239994
ces	kor	0.1283513740898648
ces	mkd	0.21253883451439975
ces	nob	0.2277201798368569
ces	nld	0.23068744278624623
ces	por	0.2765740666347882
ces	ron	0.23745004206624984
ces	slk	0.4009131117135112
ces	slv	0.34378846543855185
ces	srp	0.4195571798206333
ces	swe	0.20632828415521273
ces	tur	0.13801223020415568
ces	ukr	0.12145076257965703
ces	vie	0.20570722911929404
ces	cmn	0.3077672733552672
dan	ara	0.1884345710377345
dan	bul	0.26198588892120256
dan	bos	0.23431906800430616
dan	ces	0.25873140582901366
dan	deu	0.3929788333818038
dan	ell	0.22049122949579467
dan	epo	0.25384968119073037
dan	spa	0.3468465355500268
dan	fra	0.45481401213339195
dan	glg	0.21634176355325388
dan	heb	0.22700019568017235
dan	hrv	0.49468143001270537
dan	hun	0.152960705332876
dan	ind	0.23920450727588052
dan	ita	0.2920084954466447
dan	jpn	0.340663017674868
dan	kor	0.15133346378678159
dan	mkd	0.2505951980985415
dan	nob	0.4722499643315737
dan	nld	0.2719934244296832
dan	pol	0.1586560507442065
dan	por	0.320810670812516
dan	ron	0.2799669080055459
dan	rus	0.29534434061613823
dan	slk	0.2221184710418891
dan	slv	0.4053458691321214
dan	srp	0.49468143001270537
dan	swe	0.36809815950920244
dan	tur	0.16272415460944253
dan	ukr	0.14319725605630948
dan	vie	0.2425403524453741
dan	cmn	0.36287486477905695
deu	ara	0.26169634821878013
deu	bul	0.36384380020054924
deu	bos	0.32542035188689106
deu	dan	0.37514329710118743
deu	ell	0.3062163660072945
deu	epo	0.352544303299911
deu	spa	0.48169755287420535
deu	glg	0.30045362258796904
deu	heb	0.31525596352780505
deu	hrv	0.687009411558801
deu	hun	0.21243054173199769
deu	ind	0.33220520887876226
deu	jpn	0.47310993522972034
deu	kor	0.21017064235187008
deu	mkd	0.3480245045396558
deu	nob	0.3728833977210598
deu	pol	0.2203401895624444
deu	por	0.44553916279216327
deu	rus	0.4101717374931657
deu	slk	0.3084762653874221
deu	slv	0.5629409355897939
deu	srp	0.687009411558801
deu	swe	0.3378549573290814
deu	tur	0.22598993801276346
deu	ukr	0.1988711454512319
deu	vie	0.33683800260802393
deu	cmn	0.5039575617684626
ell	ara	0.1662297466797728
ell	bul	0.2311138965064199
ell	bos	0.20670728891248027
ell	ces	0.22824291642559477
ell	dan	0.23829134670848262
ell	deu	0.3466708447596298
ell	epo	0.2239364463043571
ell	spa	0.3059747021139341
ell	fra	0.4012194662953065
ell	glg	0.19084840087284796
ell	heb	0.2002508606375501
ell	hrv	0.4363889722854139
ell	hun	0.13493606379877932
ell	ind	0.2110170359406442
ell	ita	0.2575986877520314
ell	jpn	0.30051983996036646
ell	kor	0.13350057375836677
ell	mkd	0.22106546622353204
ell	nob	0.23685585666807005
ell	nld	0.23994216025495702
ell	pol	0.1399602789402232
ell	por	0.2830068614673334
ell	ron	0.24697606145297848
ell	rus	0.260541442334877
ell	slk	0.1959443905163125
ell	slv	0.35758056906676516
ell	srp	0.4363889722854139
ell	swe	0.21460576104167556
ell	tur	0.14354900404125456
ell	ukr	0.12632312355630404
ell	vie	0.21395979052348993
ell	cmn	0.32011427901199774
eng	bos	0.4108937572284669
eng	dan	0.473676701383935
eng	ell	0.3866457411898987
eng	epo	0.4451419603367099
eng	hun	0.26822656584391497
eng	ind	0.4194606933942074
eng	kor	0.2653730917391925
eng	mkd	0.43943501212726493
eng	mar	0.30246825510058495
eng	nob	0.47082322727921244
eng	pol	0.2782137252104437
eng	swe	0.42659437865601363
epo	ara	0.17066128275121317
epo	bul	0.23727518586308569
epo	ces	0.23432766802627714
epo	dan	0.24464398045510696
epo	deu	0.35591277879462846
epo	ell	0.19969433344377707
epo	spa	0.3141317134578677
epo	fra	0.4119156176939903
epo	glg	0.1959362482018462
epo	heb	0.2055893691173941
epo	hrv	0.4480227111948947
epo	hun	0.13853333833000034
epo	ind	0.216642561005426
epo	ita	0.2644660379076443
epo	jpn	0.30853142956793156
epo	kor	0.13705957941159608
epo	mkd	0.22695887343425586
epo	nob	0.2431702215367027
epo	nld	0.24633880321127183
epo	pol	0.1436914945444152
epo	por	0.2905515707633996
epo	ron	0.2535602219114527
epo	rus	0.26748724369037297
epo	slk	0.2011680923621813
epo	slv	0.36711334657450084
epo	srp	0.4480227111948947
epo	swe	0.22032695830143664
epo	tur	0.14737589184042585
epo	ukr	0.1296907848195748
epo	vie	0.21966376678815475
epo	cmn	0.32864823880414973
spa	ara	0.20465210729917577
spa	bul	0.2845335861413411
spa	bos	0.2544856327762555
spa	dan	0.2933700329159169
spa	deu	0.4268003792120116
spa	ell	0.24628262124145417
spa	epo	0.2756971393667652
spa	glg	0.4294478527607362
spa	heb	0.24653686501066507
spa	hrv	0.5372559638942093
spa	hun	0.16612519936202522
spa	ind	0.2597915351725288
spa	ita	0.33956341846197746
spa	jpn	0.36998202645148914
spa	kor	0.1643579100071101
spa	mkd	0.27216256065693495
spa	nob	0.29160274356100174
spa	nld	0.29540241567406933
spa	pol	0.17231071210422827
spa	ron	0.3040621335131536
spa	rus	0.3207630179171019
spa	slk	0.2412349969459196
spa	slv	0.44023177830936683
spa	srp	0.5372559638942093
spa	swe	0.26420975855981665
spa	tur	0.17672893549151616
spa	ukr	0.15552146323253427
spa	vie	0.26341447835010484
spa	cmn	0.39410552614608113
fra	bul	0.31396357466413816
fra	bos	0.28080768970243347
fra	dan	0.3237139962375586
fra	ell	0.2642364246396939
fra	epo	0.30421315309071767
fra	glg	0.2592637096372495
fra	hrv	0.5928256316639626
fra	hun	0.18330792558030426
fra	ind	0.2866623942585609
fra	ita	0.3509773148808675
fra	jpn	0.40825015127911374
fra	kor	0.18135784126562018
fra	mkd	0.3003129844613495
fra	nob	0.3217639119228745
fra	nld	0.32595659319944525
fra	pol	0.19013322068169855
fra	por	0.4724148461995166
fra	rus	0.35394030311516195
fra	slk	0.26618650895437795
fra	slv	0.48576600278780624
fra	srp	0.5928256316639626
fra	swe	0.2915376050452711
fra	tur	0.19500843146840877
fra	ukr	0.17160741969219975
fra	vie	0.29066006710366327
fra	cmn	0.4348688021745516
glg	ara	0.14449636232941113
glg	bul	0.20089736040617612
glg	bos	0.17968174716867613
glg	ces	0.19840174102224842
glg	dan	0.20713640886599524
glg	deu	0.3013460406092641
glg	ell	0.1690782132610985
glg	epo	0.19465831194635694
glg	spa	0.4907975460122699
glg	fra	0.34876280890388955
glg	heb	0.1740694520289538
glg	hrv	0.3793341463570033
glg	hun	0.1172941110445997
glg	ind	0.1834280247186825
glg	ita	0.2753602511057212
glg	jpn	0.2612289590126271
glg	kor	0.11604630135263588
glg	mkd	0.1921626925624293
glg	nob	0.2058885991740314
glg	nld	0.20857139001175362
glg	pol	0.12166144496647309
glg	por	0.4530546615350815
glg	ron	0.21468565750237636
glg	rus	0.22647745909143455
glg	slk	0.17032602295306232
glg	slv	0.31082939426818923
glg	srp	0.3793341463570033
glg	swe	0.18654754894859205
glg	tur	0.12478096919638265
glg	ukr	0.10980725289281676
glg	vie	0.18598603458720833
glg	cmn	0.27826156130793334
heb	ara	0.16203393061213248
heb	bul	0.22528033530702357
heb	bos	0.2014897765150864
heb	ces	0.22248182182494872
heb	dan	0.2322766190122106
heb	deu	0.33792050296053533
heb	ell	0.1895992884105695
heb	epo	0.21828405160183645
heb	spa	0.2982515743521246
heb	glg	0.1860311837209241
heb	hrv	0.42537404927537364
heb	hun	0.13153013365751684
heb	ind	0.20569074093249973
heb	ita	0.25109662217916384
heb	jpn	0.29293439873618243
heb	kor	0.13013087691647945
heb	mkd	0.21548553811976165
heb	nob	0.2308773622711732
heb	nld	0.2338857642644036
heb	pol	0.1364275322511478
heb	por	0.27586346649552607
heb	ron	0.24074212229548694
heb	rus	0.2539650984982905
heb	slk	0.1909985451516069
heb	slv	0.34855485419241966
heb	srp	0.42537404927537364
heb	swe	0.20918888278509326
heb	tur	0.13992567410374132
heb	ukr	0.12313459321129239
heb	vie	0.20855921725162643
heb	cmn	0.3120342532513432
hrv	ara	0.23769963480696366
hrv	bul	0.3304804939889564
hrv	bos	0.45542977466490764
hrv	ces	0.32637514623754077
hrv	dan	0.3407438633674954
hrv	deu	0.49572074098343455
hrv	ell	0.27813731015840737
hrv	epo	0.3202171246104173
hrv	spa	0.4375274366071183
hrv	fra	0.5737223482603311
hrv	glg	0.2729029917753525
hrv	heb	0.2863480056612386
hrv	hun	0.19295134431653355
hrv	ind	0.3017430597290471
hrv	ita	0.36835232699576537
hrv	jpn	0.42972727587942866
hrv	kor	0.19089867044082576
hrv	mkd	0.31611177685900177
hrv	nob	0.3386911894917876
hrv	nld	0.34310443832455934
hrv	pol	0.20013570288151084
hrv	por	0.4046846545957935
hrv	ron	0.3531625403155276
hrv	rus	0.3725603084409663
hrv	slk	0.28018998403411516
hrv	swe	0.3068747444183166
hrv	tur	0.20526738757078034
hrv	ukr	0.18063530106228673
hrv	vie	0.3059510411742481
hrv	cmn	0.4577462742828402
hun	ara	0.12681736204440977
hun	bul	0.17631774861096694
hun	bos	0.1576978466178593
hun	dan	0.1817934550895684
hun	deu	0.2644766229164504
hun	ell	0.1483916455700995
hun	epo	0.17084204213236545
hun	spa	0.23342936718278012
hun	fra	0.30609199215382143
hun	glg	0.14559903526601276
hun	heb	0.15277221075298064
hun	hrv	0.3329229538989686
hun	ind	0.16098577047088283
hun	ita	0.19652310551700633
hun	jpn	0.22926783025904302
hun	kor	0.10184814050198712
hun	mkd	0.1686517595409249
hun	nob	0.1806983137938481
hun	nld	0.18305286757964673
hun	pol	0.10677627633272842
hun	por	0.2159071064512555
hun	ron	0.18841905992867614
hun	rus	0.1987681451732329
hun	slk	0.1494867868658198
hun	slv	0.2727996967639246
hun	srp	0.3329229538989686
hun	swe	0.16372362371018356
hun	tur	0.10951412957202913
hun	ukr	0.09637243402338566
hun	vie	0.16323081012710944
hun	cmn	0.24421650894562502
ind	ara	0.15934672256881227
ind	bul	0.2215442343141518
ind	bos	0.19814822363136225
ind	ces	0.21879213202453496
ind	dan	0.22842449003819376
ind	deu	0.3323163514712276
ind	ell	0.18645493012153766
ind	epo	0.21466397859010974
ind	spa	0.2933053015159096
ind	fra	0.38460629497394666
ind	glg	0.18294599970227626
ind	heb	0.19195913470077122
ind	hrv	0.41831954802175236
ind	hun	0.12934880761198922
ind	ita	0.2469323779358667
ind	jpn	0.2880763071656377
ind	kor	0.12983307176487371
ind	mkd	0.211911876300493
ind	nob	0.22704843889338536
ind	nld	0.2300069488547234
ind	pol	0.1341649866188186
ind	por	0.2712884831989753
ind	ron	0.2367495994642845
ind	rus	0.24975328278272388
ind	slk	0.18783098126634604
ind	slv	0.34277434017177144
ind	srp	0.41831954802175236
ind	swe	0.20571964614885518
ind	tur	0.1376051144808396
ind	ukr	0.12109250074313888
ind	vie	0.2639463546868312
ind	cmn	0.30685940529227235
ita	ara	0.17839289887585374
ita	bul	0.2480246694215238
ita	bos	0.22183221249144225
ita	ces	0.24494361762746755
ita	dan	0.2557272989066643
ita	ell	0.20874125904730728
ita	epo	0.24032203993638324
ita	spa	0.3766585818233699
ita	fra	0.43057698821935336
ita	glg	0.2753602511057212
ita	heb	0.21490336263541965
ita	hrv	0.46831987269654174
ita	hun	0.1448094343206412
ita	ind	0.22645730686313037
ita	jpn	0.3225090965428323
ita	kor	0.14326890842361312
ita	mkd	0.23724098814232708
ita	nob	0.25418677300963616
ita	pol	0.15020127496023952
ita	por	0.3476931123408765
ita	rus	0.27960545031059975
ita	slk	0.21028178494433536
ita	slv	0.3837450009496992
ita	srp	0.46831987269654174
ita	swe	0.23030862160570062
ita	tur	0.15405258970280977
ita	ukr	0.13556627893847265
ita	vie	0.22961538495203798
ita	cmn	0.3435372750372659
jpn	ara	0.13148461811965012
jpn	bul	0.18280676612490218
jpn	bos	0.16350159636327496
jpn	ces	0.18053587462024498
jpn	dan	0.1884839948865451
jpn	deu	0.27421014918735326
jpn	ell	0.15385289944052324
jpn	epo	0.17712953736325923
jpn	spa	0.24202026210883787
jpn	fra	0.3173570877758395
jpn	glg	0.15095751277208536
jpn	heb	0.15839468244983756
jpn	hrv	0.3451755087078898
jpn	hun	0.10673190071888698
jpn	ind	0.16691052559230196
jpn	ita	0.20375574025536458
jpn	kor	0.2411185618490512
jpn	mkd	0.17485864585860206
jpn	nob	0.1873485491342165
jpn	nld	0.18978975750172294
jpn	pol	0.11070596085203702
jpn	por	0.22385313007158053
jpn	ron	0.195353441688133
jpn	rus	0.20608340404763817
jpn	slk	0.15498834519285182
jpn	slv	0.2828395369050505
jpn	srp	0.3451755087078898
jpn	swe	0.1697491399731234
jpn	tur	0.11354457523285848
jpn	ukr	0.09991922620491549
jpn	vie	0.16923818938457555
kor	ara	0.07792903325628601
kor	bul	0.10834692879328194
kor	ces	0.10700100421199892
kor	dan	0.11171174024648944
kor	deu	0.1625203931899229
kor	ell	0.09118639038192361
kor	epo	0.1049821173400744
kor	spa	0.14344191225023628
kor	fra	0.18809296023429997
kor	glg	0.08947033654078777
kor	heb	0.09387823954448961
kor	hrv	0.2045805363550168
kor	hun	0.06325845532030125
kor	ind	0.09892545672430088
kor	ita	0.12076308305561766
kor	jpn	0.14088465554579857
kor	mkd	0.1036361927587914
kor	nob	0.11103877795584793
kor	nld	0.11248564688072717
kor	pol	0.0656138233375465
kor	por	0.13267451559997226
kor	ron	0.11578316210487052
kor	rus	0.12214265575143272
kor	slk	0.0918593526725651
kor	slv	0.16763490659879832
kor	srp	0.2045805363550168
kor	swe	0.10060786245090463
kor	tur	0.06729622906415025
kor	ukr	0.059220681576452244
kor	vie	0.10030502942011596
mkd	ara	0.15651808252321206
mkd	bul	0.25966614352974743
mkd	bos	0.1946307995432316
mkd	ces	0.21490824802409947
mkd	dan	0.2243696174339655
mkd	deu	0.32641724464037747
mkd	ell	0.18314507929097784
mkd	epo	0.21085337541987115
mkd	spa	0.28809869853042014
mkd	fra	0.37777896429393587
mkd	glg	0.1796984375773838
mkd	heb	0.18855157609661555
mkd	hrv	0.4108937572284669
mkd	hun	0.12705267493248648
mkd	ind	0.19868875760718627
mkd	ita	0.24254896294292236
mkd	jpn	0.28296252656506427
mkd	kor	0.12570105073107707
mkd	nob	0.22301799323255606
mkd	nld	0.22592398526558632
mkd	pol	0.13178335963741947
mkd	por	0.26647271130786926
mkd	ron	0.23254694385249253
mkd	rus	0.24531979255581166
mkd	slk	0.18449670349238728
mkd	slv	0.33668958857108916
mkd	srp	0.4108937572284669
mkd	swe	0.20206781811070984
mkd	tur	0.13516242014094304
mkd	ukr	0.11894292972402991
mkd	vie	0.20145958722007562
mkd	cmn	0.30141219691430304
nob	ara	0.1881045630324145
nob	bul	0.26152706950102533
nob	ces	0.2582782860289629
nob	dan	0.46654301612212873
nob	deu	0.392290604251538
nob	ell	0.22010508023222938
nob	epo	0.25340511082086925
nob	spa	0.3462390985350531
nob	fra	0.4540174902207241
nob	glg	0.2159628813053498
nob	heb	0.22660264717635423
nob	hrv	0.4938150877534888
nob	hun	0.15269282318693406
nob	ind	0.2387855851965883
nob	ita	0.29149709703080123
nob	jpn	0.3400664099381345
nob	kor	0.15106843145090285
nob	mkd	0.25015632734880683
nob	pol	0.15837819426304328
nob	por	0.3202488307585537
nob	ron	0.2794765981841702
nob	rus	0.2948271000896652
nob	slk	0.2217294719682606
nob	slv	0.4046359814453752
nob	srp	0.4938150877534888
nob	swe	0.3752318447710087
nob	tur	0.1624391736031213
nob	ukr	0.1429464727707468
nob	vie	0.2421155882554523
nld	ara	0.17103843475729316
nld	bul	0.23779955091471677
nld	bos	0.21268690986230246
nld	ces	0.23484551922633518
nld	dan	0.2451846301356707
nld	ell	0.20013564688785168
nld	epo	0.23041447169376278
nld	spa	0.3148259271892663
nld	fra	0.41282592845132504
nld	glg	0.19636925648516518
nld	heb	0.2060437102646148
nld	hrv	0.44901281663399933
nld	hun	0.138839489353934
nld	ind	0.2171213290960457
nld	jpn	0.30921326698134133
nld	kor	0.13736247350974323
nld	mkd	0.22746044000538124
nld	pol	0.14400904480860174
nld	por	0.2911936736822137
nld	rus	0.26807837572062787
nld	slk	0.20161266273204245
nld	slv	0.3679246467879251
nld	srp	0.44901281663399933
nld	swe	0.22081386870652267
nld	tur	0.1477015844190787
nld	ukr	0.1299773942887893
nld	vie	0.22014921157663683
nld	cmn	0.3293745332545456
pol	ara	0.1206886419456093
pol	bul	0.16779681652196113
pol	bos	0.15007676109357618
pol	dan	0.17300789778040712
pol	deu	0.25169522478294165
pol	ell	0.14122030210388653
pol	epo	0.1625857352635151
pol	spa	0.22214839404755285
pol	fra	0.29129944234713123
pol	glg	0.13856265066207907
pol	heb	0.1453891671106433
pol	hrv	0.31683374051351665
pol	hun	0.09796832765878476
pol	ind	0.1532057889983123
pol	ita	0.18702570636562685
pol	jpn	0.2181879722911339
pol	kor	0.09692611140709556
pol	mkd	0.16050130276013672
pol	nob	0.1719656815287179
pol	nld	0.17420644646984967
pol	por	0.2054729340205257
pol	ron	0.17931330610312676
pol	rus	0.1891622496815897
pol	slk	0.1422625183555757
pol	slv	0.2596160682957796
pol	srp	0.31683374051351665
pol	swe	0.1558113296275353
pol	tur	0.10422162516891993
pol	ukr	0.12697959766015124
pol	vie	0.15534233231427516
pol	cmn	0.2324142241266915
por	ara	0.20073915523609545
por	bul	0.2790932987306681
por	bos	0.24961986278767467
por	ces	0.27562630123090825
por	dan	0.28776079248006775
por	deu	0.41863994809600213
por	ell	0.2667998287915537
por	epo	0.27042580498126845
por	fra	0.4845129005914393
por	glg	0.40806430295142
por	heb	0.24182307560824967
por	hrv	0.5269836199634975
por	hun	0.16294888248871306
por	ind	0.2548243162323491
por	ita	0.34812384077614494
por	jpn	0.3629079632873625
por	kor	0.16121538373883315
por	mkd	0.26695880748150863
por	nob	0.2860272937301878
por	nld	0.2897543160424296
por	pol	0.16901612811329278
por	ron	0.29824845991684124
por	rus	0.3146300231032066
por	slk	0.2366225793586099
por	slv	0.43181453859508956
por	srp	0.5269836199634975
por	swe	0.2591580631070489
por	tur	0.1733498749879926
por	ukr	0.15254788998943353
por	vie	0.25837798866960293
por	cmn	0.38657022122322354
ron	ara	0.20088058723837546
ron	bul	0.2792899356250298
ron	bos	0.24979573399208121
ron	ces	0.27582049543093
ron	dan	0.2879635361102792
ron	ell	0.235054573150258
ron	epo	0.2706163351397804
ron	spa	0.3697555886861807
ron	glg	0.2306310369027808
ron	heb	0.24199345353845747
ron	hrv	0.5273549095031618
ron	hun	0.1630636891226882
ron	ind	0.2550038542663315
ron	jpn	0.3631636523173912
ron	kor	0.16132896902563834
ron	mkd	0.26714689494568067
ron	nob	0.2862288160132293
ron	pol	0.16913520946236274
ron	por	0.34200006713338277
ron	rus	0.31485169761455223
ron	slk	0.23678929324730785
ron	slv	0.43211877617512373
ron	srp	0.5273549095031618
ron	swe	0.2593406545089562
ron	tur	0.1734720097049874
ron	ukr	0.15265536854038897
ron	vie	0.25856003046528375
ron	cmn	0.38684258164212204
rus	ara	0.21829076901127123
rus	bul	0.2628379821301032
rus	bos	0.2350811765567345
rus	dan	0.27100065238259086
rus	deu	0.3942569731951547
rus	ell	0.221208363842416
rus	epo	0.25467531187761544
rus	spa	0.34797463286354957
rus	fra	0.456293267114061
rus	glg	0.21704540201364728
rus	heb	0.2277385000444061
rus	hrv	0.4962903513512506
rus	hun	0.1534582007467683
rus	ind	0.23998250542313762
rus	ita	0.29295823536178267
rus	jpn	0.34177100347165895
rus	kor	0.15182566669627076
rus	mkd	0.2514102437766204
rus	nob	0.2693681183320933
rus	nld	0.27287806654066293
rus	pol	0.15917206992350966
rus	por	0.321854088055589
rus	ron	0.28087748338810087
rus	slk	0.2228408978929135
rus	slv	0.406664231978936
rus	srp	0.4962903513512506
rus	swe	0.24406384054938146
rus	tur	0.16325340504975347
rus	vie	0.24332920022665758
rus	cmn	0.3640550932609503
slk	ara	0.17631856284241357
slk	bul	0.24514066163755255
slk	bos	0.21925276816014638
slk	ces	0.38521900413753746
slk	dan	0.25275372566356347
slk	deu	0.36771099245632877
slk	ell	0.20631403510489668
slk	epo	0.23752759761154155
slk	spa	0.32454491942884667
slk	fra	0.42557027905401196
