ces	77.4
ell	71.6
gle	66.3
lld	74
lit	50.5
mwf	36
nap	84
por	88.8
que	92.1
rus	76.3
ckb	69
swa	81
tel	94
aze	87
ben	67
bre	88
syc	96
cor	42
crh	89
fur	83
izh	48
kab	96
krl	70
csb	80
kaz	90
kjh	96
lat	44.1
liv	44
mlt	48
frr	47
oci	80
pus	49
gla	68
tat	84
tuk	98
vot	40
fry	51
yid	68
